,keypoints
570,"[[114.20625911 114.07509498]
 [119.63889554 109.09644361]
 [111.93229983 106.87116235]
 [134.95194476 114.09768719]
 [104.35339153 111.28106759]
 [147.86979649 144.93815052]
 [ 96.75599951 144.85571006]
 [171.69248391 161.23046649]
 [ 42.41337932 166.02331495]
 [150.9578034  122.93591553]
 [ 54.91734795 113.79366786]
 [134.77242913 249.81201111]
 [ 87.27555399 254.01792713]
 [139.86332861 334.95370174]
 [ 84.99730448 330.19378337]
 [146.38330892 406.6752157 ]
 [ 83.91278342 395.37246004]]"
571,"[[111.98240936 113.88944195]
 [116.94870921 109.458044  ]
 [109.23858011 108.25868339]
 [134.08258669 116.0618998 ]
 [ 98.9118425  111.90810348]
 [147.83554284 149.05793854]
 [ 95.76430054 145.68202117]
 [166.61908523 167.63017356]
 [ 44.82500603 162.89540661]
 [160.54747164 115.62071159]
 [ 53.98584974 117.75198584]
 [134.42838173 249.77876553]
 [ 87.39560633 253.77761957]
 [138.74265837 333.96682617]
 [ 84.38401955 330.12234095]
 [146.64230969 406.98583286]
 [ 83.98741547 395.61471137]]"
572,"[[112.01876012 113.56929527]
 [117.04286241 109.1734562 ]
 [109.16181729 107.91532973]
 [134.27328609 115.9165231 ]
 [ 98.59935882 111.70950312]
 [147.71830799 149.06985528]
 [ 95.9948479  145.59450649]
 [166.07918221 167.52631584]
 [ 44.72539079 162.9993334 ]
 [160.56682353 115.67037894]
 [ 54.02512528 117.90016593]
 [134.50918931 249.83708896]
 [ 87.40842063 253.64240477]
 [138.75827582 334.13614997]
 [ 84.22112517 330.05488828]
 [146.63256977 406.964484  ]
 [ 83.8526313  395.84699109]]"
573,"[[113.01172725 115.6442812 ]
 [116.65273327 107.51125817]
 [109.83863575 106.56454115]
 [133.45969927 115.28623068]
 [101.21193969 111.64380564]
 [149.4441099  147.53142847]
 [ 93.17875434 146.02583003]
 [164.44988651 171.06694975]
 [ 44.88874298 165.94951122]
 [161.86729173 114.93627682]
 [ 53.52438718 118.90247345]
 [134.18418529 250.21860493]
 [ 91.6938053  252.83028882]
 [138.2974903  334.17597559]
 [ 83.99142812 329.82195511]
 [146.71346386 406.57795875]
 [ 83.63720527 395.70272201]]"
574,"[[112.032557   113.0563422 ]
 [116.67698844 108.15340136]
 [109.36714955 107.33035885]
 [133.85648564 115.94460432]
 [ 99.84449289 111.2168932 ]
 [149.30761512 148.1914371 ]
 [ 94.2436313  146.01602973]
 [165.16516668 171.27198923]
 [ 45.39028809 165.77078084]
 [162.38147887 114.93379842]
 [ 53.41883876 118.32317843]
 [134.44581288 249.74652499]
 [ 91.57166616 252.6549374 ]
 [138.61615539 334.08444975]
 [ 86.86839616 330.01432978]
 [147.00960106 407.22961488]
 [ 83.21539141 396.08302985]]"
575,"[[113.39649055 114.90241372]
 [117.83692089 107.31876745]
 [109.3405487  106.15347027]
 [133.3100515  115.00390718]
 [101.98631709 111.15450231]
 [150.53092101 146.30027147]
 [ 96.19885239 145.83174991]
 [170.84899482 172.62246283]
 [ 45.44455472 172.44802475]
 [149.41785424 126.40949947]
 [ 54.90416014 120.86666606]
 [133.52221782 249.32419495]
 [ 89.1163672  252.92042039]
 [138.94708201 334.95450093]
 [ 85.2579339  330.79982682]
 [147.24243946 407.0455927 ]
 [ 83.47750154 395.9226664 ]]"
576,"[[113.65509081 115.42608716]
 [118.12815414 107.44803217]
 [109.69244519 106.23822611]
 [133.28583532 115.27548199]
 [102.15370625 111.41352355]
 [150.49279965 146.51629796]
 [ 96.18478229 146.07827142]
 [170.62517264 172.85824049]
 [ 45.59638708 172.19799287]
 [149.52087773 126.29730929]
 [ 55.03220181 121.20057654]
 [133.5865167  248.88557679]
 [ 89.24991655 252.40661114]
 [139.03644855 334.4827232 ]
 [ 85.17075144 330.55657944]
 [147.11109718 406.97765927]
 [ 83.45140115 395.92158607]]"
577,"[[111.71203829 115.18854672]
 [117.29394116 107.63433035]
 [108.13821736 107.470384  ]
 [132.0636089  114.3786206 ]
 [101.25527619 112.12491258]
 [147.56490562 143.97200905]
 [ 98.02344623 145.99453926]
 [168.85885704 181.5578105 ]
 [ 45.64909298 179.19960668]
 [151.82442413 131.53654765]
 [ 62.0948873  131.0490893 ]
 [133.54105126 249.45921288]
 [ 89.07003195 253.25457885]
 [138.89497718 334.43279612]
 [ 85.26425258 329.97384174]
 [147.28842285 406.69387343]
 [ 83.37434678 396.03403804]]"
578,"[[111.54566937 115.3200232 ]
 [117.39236857 107.64331073]
 [108.22736032 107.43232807]
 [132.34515172 114.36860618]
 [101.33020478 112.10074547]
 [147.58674314 143.85761885]
 [ 98.04456404 145.89443091]
 [168.49062606 181.49102094]
 [ 45.40584295 179.66244445]
 [150.9419727  131.29075418]
 [ 62.08862459 131.12248791]
 [133.66873632 249.56601283]
 [ 89.28784465 253.10949365]
 [138.96013787 333.86061853]
 [ 85.31225113 329.96898165]
 [147.28245202 406.64592533]
 [ 83.43032865 395.96421335]]"
579,"[[113.3090502  113.9061889 ]
 [118.20132414 106.62500417]
 [108.91696792 106.43447448]
 [131.01011033 113.76778062]
 [101.76550631 111.22852051]
 [146.0759271  142.6549178 ]
 [ 97.91477645 145.0899888 ]
 [168.82671584 183.86070391]
 [ 43.24444895 186.93224051]
 [155.76700616 135.93254645]
 [ 59.03103559 129.23206069]
 [134.04043246 250.51591384]
 [ 88.4666822  253.43739222]
 [138.46015279 335.03159089]
 [ 85.78827292 331.78043802]
 [146.33088423 399.23743622]
 [ 84.03325758 395.71738515]]"
580,"[[113.31505835 114.07298458]
 [118.1390056  106.58498584]
 [108.84401683 106.4222621 ]
 [131.11354164 113.58506326]
 [101.81227204 111.12460685]
 [146.22844983 142.54715046]
 [ 97.96485812 145.13261608]
 [168.81654411 183.95006063]
 [ 43.13234927 187.05090021]
 [155.217106   136.13262121]
 [ 59.05631699 129.79486624]
 [134.21424102 250.93305638]
 [ 88.30836723 253.90560822]
 [139.30492534 336.65229445]
 [ 85.93612528 331.73689205]
 [144.95812499 398.72785433]
 [ 84.19504777 395.64765854]]"
581,"[[109.99761427 111.22073374]
 [117.98964287 105.7407036 ]
 [108.41592328 105.39498414]
 [129.37343172 113.21008037]
 [100.93960051 112.07747564]
 [142.84405383 144.93309703]
 [ 98.38333604 144.95027034]
 [167.03959296 187.81086229]
 [ 46.34877702 190.09045634]
 [152.57317294 142.86510472]
 [ 62.80569667 139.6858117 ]
 [133.93245848 250.17745688]
 [ 88.81406192 252.91983084]
 [139.56822564 336.62094014]
 [ 86.10287738 332.1091762 ]
 [145.05893607 399.11697748]
 [ 83.68662455 395.91340765]]"
582,"[[110.16647949 111.1293274 ]
 [118.02168811 105.63240784]
 [108.34305683 105.30935312]
 [129.56485149 113.03541848]
 [100.80227541 111.79088399]
 [142.68938932 144.41830243]
 [ 98.40423728 144.8943172 ]
 [167.1904344  188.15887296]
 [ 46.36630701 190.04174498]
 [152.394112   143.16596856]
 [ 62.61794671 139.88599805]
 [133.84678906 249.94312978]
 [ 88.73317049 252.6814097 ]
 [139.69256552 336.89895412]
 [ 89.24201651 332.7375853 ]
 [144.82824876 399.48442054]
 [ 83.80029424 395.9756217 ]]"
583,"[[108.92244096 112.07986631]
 [117.44466398 106.12671977]
 [108.56975147 105.80428741]
 [130.20326488 113.76699869]
 [100.67479418 111.65494045]
 [144.17011531 145.20234959]
 [ 91.97386674 149.15072499]
 [165.39662965 191.07027492]
 [ 47.89691342 191.67099928]
 [158.4051858  145.89914041]
 [ 63.63114666 144.79127491]
 [134.15946557 250.27750893]
 [ 92.34416985 252.1229068 ]
 [139.11709474 336.99069616]
 [ 86.2867553  331.25540519]
 [149.05299518 399.52917186]
 [ 83.84436243 396.11664153]]"
584,"[[108.92802262 112.09184522]
 [117.43845458 106.10904498]
 [108.56381995 105.78979211]
 [130.21539546 113.74614025]
 [100.69524427 111.65486516]
 [144.18805712 145.17345018]
 [ 91.94948929 149.15455172]
 [165.46367488 191.11593768]
 [ 47.93180812 191.67300728]
 [158.34589832 145.89477214]
 [ 63.5820066  144.82297839]
 [134.14681012 250.29777851]
 [ 92.3465865  252.12311662]
 [139.12575645 336.98204526]
 [ 86.29301235 331.25894457]
 [149.10355532 399.55447386]
 [ 83.82591616 396.14776928]]"
585,"[[108.69059681 112.33699767]
 [116.94624091 105.70723008]
 [108.30266409 105.65217007]
 [130.69577343 113.86826266]
 [100.38054019 111.95833518]
 [144.47257652 141.49639959]
 [ 90.89118824 151.07103178]
 [161.57964031 197.75149787]
 [ 57.27261468 195.54881987]
 [157.16269733 141.75065451]
 [ 54.32827554 140.39866697]
 [134.00636307 249.82012736]
 [ 92.31426871 251.43351318]
 [138.87822421 337.21147912]
 [ 89.43994621 332.57036481]
 [149.3728651  399.83755653]
 [ 83.69211758 396.96483822]]"
586,"[[108.5194952  112.32754966]
 [116.80146026 105.72916332]
 [108.14735819 105.62279681]
 [130.59586331 113.81610171]
 [100.64231713 112.10686341]
 [144.73446541 141.6994815 ]
 [ 90.84481301 151.30306008]
 [161.55699247 198.02234329]
 [ 57.42284704 195.43803536]
 [157.51133557 141.6623959 ]
 [ 54.43437573 140.39712937]
 [134.16816709 249.87029655]
 [ 92.43277337 251.48888126]
 [138.81392716 337.56216366]
 [ 89.4622252  332.84143196]
 [149.36808244 400.25102914]
 [ 83.76203627 396.76438666]]"
587,"[[111.67301465 114.44799027]
 [116.64764307 105.7777469 ]
 [107.41603041 105.3529806 ]
 [131.4332513  112.98622411]
 [101.59546426 112.18428422]
 [145.52323611 142.90198362]
 [ 89.53962309 151.84867159]
 [164.34053768 199.83635127]
 [ 58.27821382 195.14002292]
 [153.8798024  147.06176234]
 [ 55.24402168 142.33191143]
 [134.12389373 249.93622785]
 [ 92.11833568 251.51003948]
 [139.15966757 337.37470778]
 [ 89.25680864 332.34597754]
 [145.05348502 399.740283  ]
 [ 83.55081281 397.2232295 ]]"
588,"[[111.76513604 114.50331621]
 [116.7354586  105.83221563]
 [107.45207797 105.47264188]
 [131.37542387 113.14955518]
 [101.59666908 112.39992389]
 [145.81954923 142.87038892]
 [ 89.69821228 151.85547405]
 [163.97300574 199.56442552]
 [ 58.28212951 195.31218983]
 [153.97735817 147.2668267 ]
 [ 55.21568823 142.63165073]
 [134.14881945 250.04055528]
 [ 92.08789577 251.5551196 ]
 [138.87420856 337.19286076]
 [ 89.30400986 332.33485654]
 [145.04055444 399.71052879]
 [ 83.68488195 397.15740146]]"
589,"[[108.15004207 112.73235963]
 [116.15063108 105.97476268]
 [106.31025826 105.68357481]
 [131.15640534 114.51505042]
 [101.51271361 112.5284799 ]
 [144.90983723 143.92950887]
 [ 89.54599242 153.27962809]
 [159.93704452 201.07793576]
 [ 57.97271854 195.09408282]
 [155.06205416 148.70711378]
 [ 56.81758208 143.94288999]
 [134.06557767 250.67297484]
 [ 92.4261165  252.51069422]
 [139.35507632 337.55132586]
 [ 88.94330241 331.57763102]
 [144.96242186 399.36296711]
 [ 83.51187847 397.2287527 ]]"
590,"[[108.14702733 112.69234751]
 [116.20303311 105.85629916]
 [106.21875961 105.54480475]
 [131.24201446 114.1867557 ]
 [101.51452885 112.44378415]
 [144.95359622 143.73632948]
 [ 89.52497956 153.33262207]
 [159.86836397 201.36392923]
 [ 58.04954967 195.04796866]
 [154.93407581 148.50013744]
 [ 57.0033069  144.03749863]
 [134.03943813 250.58681299]
 [ 92.57010547 252.26179896]
 [139.33741839 337.6020846 ]
 [ 89.2439357  331.79385368]
 [144.87291271 399.7050498 ]
 [ 83.48248146 397.3019648 ]]"
591,"[[110.84888011 114.30414944]
 [116.77840626 105.94864146]
 [105.90457398 105.50891292]
 [132.04669516 114.76316825]
 [101.32069677 112.63942743]
 [145.96094063 145.12977297]
 [ 88.08289141 154.64897009]
 [157.8518011  204.61189707]
 [ 54.47141954 195.84529609]
 [154.21702038 152.80409269]
 [ 62.83056392 147.14329033]
 [134.31483502 251.6399231 ]
 [ 92.66545684 253.38882936]
 [140.02623099 338.07195311]
 [ 86.84227844 330.6637997 ]
 [145.42551307 399.80008256]
 [ 83.18697732 397.84524851]]"
592,"[[109.61348896 114.89517747]
 [116.83199413 106.20042714]
 [106.08299319 105.76922448]
 [131.91719011 114.9010583 ]
 [101.40086849 112.86892207]
 [145.7858247  145.08690807]
 [ 88.13710268 154.8051642 ]
 [157.87079331 204.60267009]
 [ 57.4911664  195.86202871]
 [153.83585282 153.0066676 ]
 [ 56.83498945 144.55857348]
 [134.3555368  251.85831574]
 [ 92.67400059 253.52051109]
 [139.72530247 338.28638259]
 [ 86.83978549 330.54756107]
 [145.63564366 399.58539646]
 [ 83.24469246 397.7487348 ]]"
593,"[[109.64260675 114.51880963]
 [117.01448697 105.70821784]
 [106.00319464 105.38207618]
 [131.98112764 114.55543554]
 [101.0297947  112.92400832]
 [146.17935441 144.66634358]
 [ 89.82340183 155.58312452]
 [158.15503199 206.4358877 ]
 [ 57.78913616 196.36547713]
 [154.14421157 157.36245432]
 [ 56.5194897  144.5464661 ]
 [134.34098573 252.38098708]
 [ 89.73706435 254.12913412]
 [140.00793732 338.2960475 ]
 [ 87.12895961 329.57945788]
 [144.98377557 399.75440218]
 [ 83.09285411 397.73104619]]"
594,"[[109.37196287 114.32675754]
 [116.91930387 105.55080318]
 [105.92432037 105.27636588]
 [131.90262988 114.56524413]
 [100.97097536 112.79772072]
 [146.00533669 144.64815764]
 [ 90.13339788 155.59645176]
 [157.88662017 206.45131757]
 [ 57.71587487 196.39339982]
 [154.54242998 157.34812411]
 [ 56.35207188 144.51452327]
 [134.23640769 252.49422978]
 [ 89.55940415 254.06445445]
 [139.79581824 338.17033737]
 [ 87.07852941 329.59542101]
 [145.30556335 399.61411386]
 [ 83.04317094 397.84772138]]"
595,"[[109.36952655 114.70043147]
 [116.99113542 105.68610708]
 [105.86229703 105.35430614]
 [132.84475688 114.73757958]
 [100.50835994 112.82418387]
 [145.97723514 144.35872978]
 [ 90.58627638 155.95566977]
 [158.12227023 207.01260348]
 [ 57.3627429  196.09732975]
 [155.76559467 158.68226296]
 [ 56.42638206 144.89045317]
 [134.41978345 252.57857498]
 [ 89.72348737 254.16157118]
 [139.66960448 338.30166465]
 [ 87.06173112 329.71840685]
 [149.09969094 400.11406468]
 [ 83.08226388 398.04372868]]"
596,"[[109.34395394 114.59899412]
 [116.97767806 105.61274508]
 [105.86664721 105.31788797]
 [132.79614959 114.63823105]
 [100.50683592 112.71242748]
 [148.95477102 155.20563491]
 [ 90.64661042 156.04005261]
 [158.22110063 206.83592048]
 [ 57.36555972 196.11538584]
 [155.76825489 158.48829336]
 [ 56.45618291 144.91391227]
 [134.35218771 252.64169357]
 [ 89.7253226  254.20496623]
 [139.67931374 338.31456501]
 [ 86.97405121 329.57155023]
 [149.11590082 400.03840181]
 [ 83.00575795 397.94921398]]"
597,"[[109.24673136 114.6515115 ]
 [116.75087613 105.64585113]
 [105.57112375 105.33339451]
 [132.39188613 114.43094388]
 [100.37470064 112.8341534 ]
 [148.6413664  154.63567186]
 [ 90.92986369 155.65589317]
 [158.8045479  206.82654706]
 [ 57.70858859 196.33409518]
 [156.78314876 158.71383556]
 [ 56.54116328 144.80869102]
 [134.32746481 252.6016773 ]
 [ 89.59828252 254.09271837]
 [139.7497229  338.24850626]
 [ 86.89783049 329.88683683]
 [148.98375687 400.0048302 ]
 [ 82.92242955 398.15332925]]"
598,"[[109.38646079 114.69154986]
 [116.8579186  105.74671447]
 [105.64784626 105.42300215]
 [132.41107475 114.38597635]
 [100.30181252 112.8965284 ]
 [148.63910868 154.616733  ]
 [ 91.00191682 155.77172841]
 [158.78710721 206.72191709]
 [ 57.68821847 196.34996575]
 [156.92063513 158.77241906]
 [ 56.49530517 144.82724029]
 [134.20886777 252.65270526]
 [ 89.30464561 254.10175298]
 [139.40481681 338.04834205]
 [ 86.97096517 329.78431639]
 [148.98968372 400.50079094]
 [ 83.03890872 398.06845874]]"
599,"[[110.27271229 114.56104042]
 [116.91527522 105.92429337]
 [106.11748007 105.60161718]
 [132.02684114 114.26301538]
 [101.08822355 112.69163949]
 [145.79740785 143.95861688]
 [ 90.24357736 154.46627621]
 [158.59500507 205.48205393]
 [ 58.11228071 196.56412445]
 [156.02643329 157.78682481]
 [ 57.04557052 144.53609386]
 [134.35059154 252.37779601]
 [ 92.49724668 253.7158981 ]
 [139.7967885  338.55932098]
 [ 87.09057303 329.64539091]
 [145.33966906 400.41740484]
 [ 83.04535202 398.1244478 ]]"
600,"[[109.48673276 114.83797822]
 [117.02829118 105.96028052]
 [106.20481479 105.60850667]
 [132.06045772 114.37385239]
 [101.12361271 112.8003124 ]
 [146.03510954 144.25709074]
 [ 90.31256478 154.62840107]
 [158.57220829 205.67080979]
 [ 57.83328166 196.55785801]
 [156.19895631 157.83091924]
 [ 56.99533557 144.43799005]
 [134.38675151 252.40679833]
 [ 92.465474   253.76966261]
 [139.83149529 338.50493168]
 [ 86.96958641 329.49868902]
 [148.81839819 400.407168  ]
 [ 82.87153955 398.29182095]]"
601,"[[109.98747019 115.17292482]
 [116.89158315 106.73651535]
 [107.13344287 106.36879012]
 [132.23737523 114.57202034]
 [101.8561923  113.18302594]
 [145.71295925 144.2322018 ]
 [ 90.6257595  153.50299167]
 [158.81072964 203.33873446]
 [ 57.45749251 195.32929545]
 [153.20281668 151.82506468]
 [ 56.35588362 144.67081961]
 [134.10419998 251.42388764]
 [ 88.87761128 253.3402299 ]
 [139.72279285 338.98405757]
 [ 87.13124598 329.46394176]
 [145.2350649  400.05644132]
 [ 83.1255764  397.81668618]]"
602,"[[110.07728388 115.24399699]
 [116.93300812 106.81069243]
 [107.27095922 106.40863715]
 [132.22022142 114.7245611 ]
 [101.92243653 113.18540072]
 [145.60303999 144.35167313]
 [ 90.48482424 153.51297018]
 [158.84952205 203.5004352 ]
 [ 57.47968721 195.33553703]
 [153.71470377 151.49329275]
 [ 56.26199897 144.60127398]
 [134.06190271 251.40034013]
 [ 88.82947412 253.32869411]
 [139.64014483 339.06306089]
 [ 87.20040432 329.41812462]
 [149.04237497 400.30995525]
 [ 83.08147755 397.87207706]]"
603,"[[110.71567636 114.74113157]
 [117.0787517  106.69901271]
 [107.65492627 106.36001213]
 [131.62152488 114.42866373]
 [101.78134501 113.39550199]
 [145.62312357 144.96381448]
 [ 89.77711054 153.64429884]
 [162.08647819 202.06815247]
 [ 58.0504273  194.7524429 ]
 [155.95207446 149.88623624]
 [ 55.15573736 144.05816158]
 [134.28385488 250.08599666]
 [ 92.53481427 251.47627446]
 [140.06150154 338.14167419]
 [ 88.48219036 329.33184223]
 [145.49525717 399.05623885]
 [ 83.28202082 397.5005472 ]]"
604,"[[110.93849163 114.34928689]
 [117.23691107 106.53739624]
 [107.6101827  106.18582409]
 [131.75222992 114.34502551]
 [101.70493437 113.01969988]
 [145.35508393 144.52679643]
 [ 89.77482617 153.40458946]
 [162.08559256 202.07501296]
 [ 58.18113585 194.86202828]
 [156.17397478 149.87954982]
 [ 55.19352818 144.04029891]
 [134.44901324 250.04092897]
 [ 92.36532831 251.53187187]
 [139.77679155 337.96778042]
 [ 88.0975456  329.50703357]
 [145.72007227 399.00259798]
 [ 83.1696979  397.42163645]]"
605,"[[109.07064817 112.70069171]
 [116.72923654 106.43516592]
 [107.55440708 106.23234372]
 [131.19655885 114.46014376]
 [100.05206588 112.46619677]
 [143.78342406 141.62278113]
 [ 90.88249754 152.18814533]
 [167.31362809 198.09682775]
 [ 55.84374229 194.84870518]
 [155.01749751 143.25742394]
 [ 61.46448688 145.89376227]
 [134.10583575 249.40349391]
 [ 92.31757399 251.51464399]
 [140.18755004 338.86033678]
 [ 86.56312546 328.43286055]
 [144.7410853  397.70793972]
 [ 82.73510407 396.97708237]]"
606,"[[109.07154646 112.70192124]
 [116.71692936 106.40040485]
 [107.49143947 106.19343818]
 [131.30072618 114.40159411]
 [100.06124203 112.45950137]
 [143.78508337 141.62688968]
 [ 90.96181696 152.23981447]
 [167.33637189 198.13620714]
 [ 55.79974474 194.94594556]
 [154.92536979 143.63120493]
 [ 61.17469968 145.99771669]
 [133.94005625 249.40749332]
 [ 92.26899003 251.40092035]
 [140.22048556 338.94204091]
 [ 86.71607068 328.63693438]
 [144.74082674 397.74841912]
 [ 82.90408191 397.08825232]]"
607,"[[109.34731353 112.14878889]
 [117.1276402  106.39639714]
 [107.9682476  106.20836657]
 [130.5078662  114.73682667]
 [ 99.28109705 111.52936501]
 [143.12867585 141.68568593]
 [ 92.38123698 150.03442323]
 [164.29177345 191.02092288]
 [ 45.57935155 190.57647656]
 [157.60794074 144.25350853]
 [ 62.75508855 144.59314218]
 [134.35112124 248.94042889]
 [ 92.5436349  251.13986003]
 [141.40385619 338.45775377]
 [ 86.45483518 328.57984565]
 [144.85683412 397.2537304 ]
 [ 83.25676207 396.68090869]]"
608,"[[109.3853136  112.10914701]
 [117.24509597 106.5016101 ]
 [107.98188389 106.29407633]
 [130.5333022  114.67356268]
 [ 99.07368066 111.59952402]
 [142.91277569 141.5675657 ]
 [ 92.39244095 149.92633124]
 [164.12465217 190.85863363]
 [ 45.85779617 190.73912362]
 [157.06428958 144.19921456]
 [ 62.73998822 144.8239185 ]
 [134.22165758 248.73820695]
 [ 92.52357264 250.96545787]
 [141.63498064 338.70200687]
 [ 86.5922899  328.83038178]
 [144.86792813 397.29521035]
 [ 83.33817528 396.77752602]]"
609,"[[111.05055157 112.02448925]
 [117.71325473 107.34720337]
 [108.54446973 106.66205299]
 [130.03500907 115.27197888]
 [100.4714181  112.26891711]
 [144.05580256 141.5306274 ]
 [ 98.9655933  145.15251231]
 [165.15006901 189.95143347]
 [ 42.17743755 185.38443277]
 [151.4396321  140.02135972]
 [ 60.20398925 133.17381046]
 [134.53423181 247.60879329]
 [ 90.92625654 250.65720651]
 [142.03430259 338.56244314]
 [ 86.01481263 329.15734197]
 [145.26913595 397.44803052]
 [ 82.81875234 396.85120231]]"
